epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,6594.33,1.21905,0.77506,0.92249,0.80415,0.51537,0.61435,0.37589,1.24506,0.80013,0.93712,0.000406,0.000406,0.000406
122,6646.53,1.19429,0.75264,0.91889,0.7997,0.51609,0.6157,0.37675,1.23813,0.79362,0.93823,0.00040105,0.00040105,0.00040105
123,6699.87,1.2236,0.76834,0.9214,0.79312,0.51801,0.61115,0.37539,1.24535,0.80093,0.9392,0.0003961,0.0003961,0.0003961
124,6752.29,1.20174,0.75506,0.91903,0.79982,0.51753,0.61593,0.37679,1.24194,0.79342,0.93702,0.00039115,0.00039115,0.00039115
125,6804.99,1.20988,0.75938,0.91845,0.78589,0.52642,0.61434,0.37535,1.24553,0.79562,0.93835,0.0003862,0.0003862,0.0003862
126,6857.75,1.21183,0.76779,0.91829,0.76984,0.52694,0.61274,0.37632,1.24432,0.78987,0.93803,0.00038125,0.00038125,0.00038125
127,6910.36,1.217,0.76407,0.91534,0.78803,0.51962,0.61098,0.37261,1.24715,0.78957,0.93834,0.0003763,0.0003763,0.0003763
128,6962.55,1.20681,0.75909,0.9224,0.79477,0.51177,0.60905,0.37465,1.24176,0.79083,0.93686,0.00037135,0.00037135,0.00037135
129,7014.95,1.20716,0.76038,0.92041,0.77247,0.52065,0.60964,0.37541,1.23949,0.78486,0.93786,0.0003664,0.0003664,0.0003664
130,7067.53,1.20759,0.76761,0.91554,0.81549,0.51105,0.61287,0.37752,1.25168,0.7969,0.94061,0.00036145,0.00036145,0.00036145
131,7120.42,1.19629,0.75604,0.91377,0.81612,0.50522,0.61122,0.37639,1.25382,0.7916,0.94302,0.0003565,0.0003565,0.0003565
132,7173.17,1.20139,0.7536,0.91289,0.7923,0.51486,0.61274,0.37765,1.24288,0.78524,0.94013,0.00035155,0.00035155,0.00035155
133,7225.79,1.18757,0.74278,0.91356,0.80807,0.51273,0.61505,0.37878,1.23772,0.78267,0.93889,0.0003466,0.0003466,0.0003466
134,7278.15,1.20099,0.75733,0.91403,0.79906,0.51666,0.61354,0.37913,1.2337,0.78231,0.93821,0.00034165,0.00034165,0.00034165
135,7330.59,1.21113,0.75846,0.91901,0.80604,0.51796,0.61476,0.37793,1.23201,0.78344,0.93735,0.0003367,0.0003367,0.0003367
136,7383.2,1.20041,0.75499,0.91753,0.7867,0.52437,0.61329,0.37656,1.23639,0.78613,0.93636,0.00033175,0.00033175,0.00033175
137,7436.02,1.18992,0.74671,0.91336,0.77738,0.5269,0.61528,0.37882,1.23433,0.78102,0.93556,0.0003268,0.0003268,0.0003268
138,7489.46,1.19814,0.75053,0.91321,0.7739,0.52954,0.61302,0.37899,1.24076,0.78163,0.93598,0.00032185,0.00032185,0.00032185
139,7541.7,1.20214,0.7489,0.91254,0.76903,0.5353,0.61876,0.37916,1.23901,0.7805,0.93683,0.0003169,0.0003169,0.0003169
140,7595.32,1.1821,0.74699,0.91183,0.78393,0.5289,0.6169,0.37945,1.24001,0.7756,0.9385,0.00031195,0.00031195,0.00031195
141,7647.49,1.18482,0.74237,0.91432,0.79908,0.52341,0.62041,0.38054,1.23938,0.77681,0.93908,0.000307,0.000307,0.000307
